,datestamp,energy,unique_meter_seqid,wind_observation_direction_angle,sky_condition_observation_ceiling_height_dimension,visibility_observation_distance_dimension,air_temperature,air_pressure,dew_point_temperature
38364,2019-09-15 13:00:00,444.0,2517,30.0,22000.0,16093.0,23.3,1021.2,16.7
38365,2019-09-15 14:00:00,457.0,2517,80.0,22000.0,16093.0,23.3,1021.1,17.8
38366,2019-09-15 15:00:00,448.0,2517,80.0,22000.0,16046.5,24.15,1020.9,16.7
38367,2019-09-15 16:00:00,444.5,2517,320.0,22000.0,16093.0,26.1,1020.0,14.4
38368,2019-09-15 17:00:00,428.0,2517,300.0,22000.0,16093.0,27.2,1019.2,13.9
38369,2019-09-15 18:00:00,405.5,2517,300.0,22000.0,16046.5,28.05,1018.75,12.8
38370,2019-09-15 19:00:00,393.5,2517,250.0,22000.0,16093.0,28.9,1017.9,9.4
38371,2019-09-15 20:00:00,385.5,2517,320.0,22000.0,16093.0,28.3,1018.0,9.4
38372,2019-09-15 21:00:00,381.5,2517,305.0,22000.0,16046.5,28.05,1018.1,9.4
38373,2019-09-15 22:00:00,340.0,2517,280.0,22000.0,16093.0,26.7,1018.0,11.1
38374,2019-09-15 23:00:00,275.5,2517,290.0,7620.0,16093.0,26.1,1018.2,12.8
38375,2019-09-16 00:00:00,276.25,2517,290.0,7620.0,16046.5,26.1,1018.1,12.8
38376,2019-09-16 01:00:00,274.5,2517,300.0,22000.0,16093.0,25.6,1018.0,13.3
38377,2019-09-16 02:00:00,272.5,2517,290.0,22000.0,16093.0,25.0,1017.8,13.9
38378,2019-09-16 03:00:00,276.0,2517,285.0,22000.0,16046.5,24.7,1017.7,13.35
38379,2019-09-16 04:00:00,285.5,2517,,7620.0,16093.0,23.9,5508.75,12.2
38380,2019-09-16 05:00:00,359.5,2517,,7620.0,16093.0,23.9,1017.6,13.3
38381,2019-09-16 06:00:00,531.0,2517,,3048.0,16046.5,23.6,1017.45,13.6
38382,2019-09-16 07:00:00,609.5,2517,,3048.0,16093.0,23.3,1017.2,14.4
38383,2019-09-16 08:00:00,665.5,2517,290.0,4877.0,16093.0,22.8,1017.1,14.4
38384,2019-09-16 09:00:00,718.0,2517,295.0,3353.0,16046.5,22.8,1017.4,14.4
38385,2019-09-16 10:00:00,737.5,2517,30.0,2591.0,16093.0,22.2,1017.7,15.0
38386,2019-09-16 11:00:00,739.5,2517,60.0,2438.0,16093.0,22.2,1018.1,15.6
38387,2019-09-16 12:00:00,751.5,2517,55.0,2286.0,16046.5,21.95,1018.15,15.85
38388,2019-09-16 13:00:00,760.0,2517,50.0,2134.0,16093.0,21.7,1018.2,16.1
38389,2019-09-16 14:00:00,775.5,2517,50.0,2134.0,16093.0,22.2,1017.9,15.6
38390,2019-09-16 15:00:00,758.0,2517,55.0,2134.0,16046.5,22.5,1017.75,15.85
38391,2019-09-16 16:00:00,733.0,2517,70.0,2134.0,16093.0,22.8,1017.4,16.1
38392,2019-09-16 17:00:00,632.5,2517,,3658.0,16093.0,24.4,1017.0,15.6
38393,2019-09-16 18:00:00,574.0,2517,40.0,2743.0,16046.5,24.15,1016.75,15.3
38394,2019-09-16 19:00:00,526.0,2517,50.0,2134.0,16093.0,24.4,1015.9,15.0
38395,2019-09-16 20:00:00,467.5,2517,50.0,1676.0,16093.0,24.4,1015.8,15.6
38396,2019-09-16 21:00:00,388.5,2517,55.0,2286.0,16046.5,24.15,1015.8,15.85
38397,2019-09-16 22:00:00,344.0,2517,80.0,1676.0,16093.0,23.3,1015.9,16.7
38398,2019-09-16 23:00:00,313.0,2517,60.0,2134.0,16093.0,23.3,1016.4,16.1
38399,2019-09-17 00:00:00,300.0,2517,65.0,2286.0,16046.5,23.05,1016.6,16.1
38400,2019-09-17 01:00:00,293.5,2517,80.0,22000.0,16093.0,22.2,1017.0,16.7
38401,2019-09-17 02:00:00,293.0,2517,60.0,22000.0,16093.0,22.2,1017.3,16.1
38402,2019-09-17 03:00:00,287.5,2517,70.0,11548.5,16046.5,21.95,1017.55,15.85
38403,2019-09-17 04:00:00,285.0,2517,80.0,1128.0,16093.0,21.1,5509.0,11.1
38404,2019-09-17 05:00:00,319.0,2517,10.0,1158.0,16093.0,20.0,1018.3,11.7
38405,2019-09-17 06:00:00,493.5,2517,20.0,1311.0,16046.5,19.7,1018.4,11.15
38406,2019-09-17 07:00:00,547.0,2517,30.0,22000.0,16093.0,18.9,1018.6,9.4
38407,2019-09-17 08:00:00,612.5,2517,30.0,22000.0,16093.0,18.3,1018.7,9.4
38408,2019-09-17 09:00:00,692.5,2517,30.0,22000.0,16046.5,18.05,1018.95,9.4
38409,2019-09-17 10:00:00,706.0,2517,10.0,22000.0,16093.0,17.2,1020.0,8.9
38410,2019-09-17 11:00:00,717.0,2517,10.0,22000.0,16093.0,17.8,1020.4,8.3
38411,2019-09-17 12:00:00,719.0,2517,10.0,22000.0,16046.5,18.6,1020.55,8.05
38412,2019-09-17 13:00:00,729.5,2517,60.0,22000.0,16093.0,20.6,1020.9,8.9
38413,2019-09-17 14:00:00,735.5,2517,50.0,22000.0,16093.0,22.2,1021.0,6.7
38414,2019-09-17 15:00:00,737.0,2517,50.0,22000.0,16046.5,22.5,1020.75,5.85
38415,2019-09-17 16:00:00,722.5,2517,60.0,22000.0,16093.0,23.3,1020.2,6.1
38416,2019-09-17 17:00:00,692.0,2517,,22000.0,16093.0,23.9,1019.7,5.6
38417,2019-09-17 18:00:00,627.5,2517,350.0,22000.0,16046.5,24.15,1019.45,5.0
38418,2019-09-17 19:00:00,559.0,2517,350.0,22000.0,16093.0,25.0,1018.7,3.9
38419,2019-09-17 20:00:00,466.0,2517,340.0,22000.0,16093.0,25.0,1018.5,2.2
38420,2019-09-17 21:00:00,405.5,2517,185.0,22000.0,16046.5,24.45,1018.6,1.9500000000000002
38421,2019-09-17 22:00:00,360.5,2517,40.0,22000.0,16093.0,22.8,1019.2,3.3
38422,2019-09-17 23:00:00,315.0,2517,70.0,22000.0,16093.0,21.7,1019.7,8.3
38423,2019-09-18 00:00:00,302.0,2517,90.0,22000.0,16046.5,21.4,1019.95,8.05
38424,2019-09-18 01:00:00,290.0,2517,90.0,22000.0,16093.0,21.1,1020.5,7.2
38425,2019-09-18 02:00:00,291.5,2517,140.0,22000.0,16093.0,19.4,1020.8,10.6
38426,2019-09-18 03:00:00,284.0,2517,110.0,22000.0,16046.5,19.15,1020.9,10.85
38427,2019-09-18 04:00:00,298.0,2517,80.0,22000.0,16093.0,18.3,5510.45,11.1
38428,2019-09-18 05:00:00,329.0,2517,70.0,22000.0,16093.0,18.3,1021.3,11.7
38429,2019-09-18 06:00:00,338.0,2517,70.0,22000.0,16046.5,17.75,1021.35,11.7
38430,2019-09-18 07:00:00,519.0,2517,40.0,22000.0,16093.0,17.2,1021.6,13.3
38431,2019-09-18 08:00:00,580.5,2517,30.0,488.0,16093.0,16.7,5510.7,12.8
38432,2019-09-18 09:00:00,632.5,2517,30.0,929.5,16093.0,16.1,5511.0,11.7
38433,2019-09-18 10:00:00,646.0,2517,23.3333333333,893.6666666667,16093.0,15.7333333333,7007.5666666667,10.7333333333
38434,2019-09-18 11:00:00,642.0,2517,30.0,22000.0,16093.0,16.1,1023.6,10.0
38435,2019-09-18 12:00:00,639.5,2517,30.0,11838.0,16046.5,16.95,1023.7,10.3
38436,2019-09-18 13:00:00,623.0,2517,50.0,22000.0,16093.0,18.9,1024.2,10.6
38437,2019-09-18 14:00:00,630.0,2517,50.0,22000.0,16093.0,18.9,1024.4,11.1
38438,2019-09-18 15:00:00,698.0,2517,50.0,22000.0,16046.5,18.9,1024.3,10.55
38439,2019-09-18 16:00:00,649.0,2517,60.0,22000.0,16093.0,19.4,1023.9,8.9
38440,2019-09-18 17:00:00,574.5,2517,60.0,1524.0,16093.0,20.0,1023.8,8.3
38441,2019-09-18 18:00:00,509.5,2517,50.0,22000.0,16046.5,20.0,1023.8,8.6
38442,2019-09-18 19:00:00,480.5,2517,60.0,22000.0,16093.0,20.0,1024.1,7.8
38443,2019-09-18 20:00:00,427.5,2517,60.0,22000.0,16093.0,20.0,1024.0,7.2
38444,2019-09-18 21:00:00,377.5,2517,75.0,22000.0,16046.5,20.0,1024.05,6.95
38445,2019-09-18 22:00:00,326.5,2517,90.0,22000.0,16093.0,18.3,1024.1,6.1
38446,2019-09-18 23:00:00,285.5,2517,90.0,22000.0,16093.0,17.8,1024.6,6.7
38447,2019-09-19 00:00:00,281.5,2517,85.0,22000.0,16046.5,17.8,1024.9,6.4
38448,2019-09-19 01:00:00,273.5,2517,90.0,22000.0,16093.0,17.2,1025.8,6.1
38449,2019-09-19 02:00:00,275.5,2517,90.0,22000.0,16093.0,16.7,1026.1,6.1
38450,2019-09-19 03:00:00,269.5,2517,95.0,22000.0,16046.5,15.85,1026.25,5.85
38451,2019-09-19 04:00:00,267.0,2517,100.0,22000.0,16093.0,14.4,5513.25,6.1
38452,2019-09-19 05:00:00,269.0,2517,90.0,22000.0,16093.0,13.9,1026.8,3.9
38453,2019-09-19 06:00:00,303.0,2517,60.0,22000.0,16046.5,13.9,1026.7,5.3
38454,2019-09-19 07:00:00,382.0,2517,10.0,22000.0,16093.0,13.3,1026.6,6.1
38455,2019-09-19 08:00:00,474.0,2517,360.0,22000.0,16093.0,12.8,1026.5,5.0
38456,2019-09-19 09:00:00,522.0,2517,185.0,22000.0,16046.5,12.5,1026.65,4.7
38457,2019-09-19 10:00:00,536.0,2517,30.0,22000.0,16093.0,12.8,1027.2,5.0
38458,2019-09-19 11:00:00,541.5,2517,40.0,22000.0,16093.0,13.3,1027.5,5.6
38459,2019-09-19 12:00:00,546.0,2517,40.0,22000.0,16046.5,13.85,1027.75,5.6
38460,2019-09-19 13:00:00,586.0,2517,60.0,22000.0,16093.0,15.0,1028.5,5.6
38461,2019-09-19 14:00:00,616.0,2517,60.0,22000.0,16093.0,16.1,1028.3,5.6
38462,2019-09-19 15:00:00,615.5,2517,55.0,22000.0,16046.5,16.65,1028.1,5.6
38463,2019-09-19 16:00:00,595.5,2517,40.0,22000.0,16093.0,17.8,1027.2,5.0
38464,2019-09-19 17:00:00,493.0,2517,50.0,22000.0,16093.0,18.9,1026.8,3.9
38465,2019-09-19 18:00:00,447.0,2517,45.0,22000.0,16046.5,19.45,1026.6,4.15
38466,2019-09-19 19:00:00,422.5,2517,50.0,22000.0,16093.0,20.6,1026.1,0.0
38467,2019-09-19 20:00:00,383.0,2517,70.0,22000.0,16093.0,21.1,1025.7,-0.6000000000000001
38468,2019-09-19 21:00:00,331.0,2517,65.0,22000.0,16046.5,21.1,1025.55,-3.35
38469,2019-09-19 22:00:00,321.0,2517,70.0,22000.0,16093.0,20.6,1025.4,-4.4
38470,2019-09-19 23:00:00,294.5,2517,170.0,22000.0,16093.0,18.9,1025.4,7.2
38471,2019-09-20 00:00:00,283.0,2517,175.0,22000.0,16046.5,18.6,1025.2,7.5
38472,2019-09-20 01:00:00,278.0,2517,180.0,22000.0,16093.0,17.8,1025.0,9.4
38473,2019-09-20 02:00:00,278.5,2517,210.0,22000.0,16093.0,17.8,1024.9,9.4
38474,2019-09-20 03:00:00,274.0,2517,215.0,22000.0,16046.5,17.5,1024.85,9.4
38475,2019-09-20 04:00:00,277.0,2517,210.0,22000.0,16093.0,16.7,5512.3,6.7
38476,2019-09-20 05:00:00,278.5,2517,230.0,22000.0,16093.0,16.7,1024.7,6.1
38477,2019-09-20 06:00:00,325.5,2517,230.0,22000.0,16046.5,16.4,1024.45,6.4
38478,2019-09-20 07:00:00,425.0,2517,,7620.0,16093.0,15.6,1024.1,7.8
38479,2019-09-20 08:00:00,502.5,2517,260.0,7620.0,16093.0,16.1,1024.2,7.8
38480,2019-09-20 09:00:00,558.0,2517,255.0,7620.0,16046.5,15.85,1024.25,8.05
38481,2019-09-20 10:00:00,622.5,2517,280.0,7620.0,16093.0,15.6,1024.7,7.2
38482,2019-09-20 11:00:00,665.0,2517,310.0,22000.0,16093.0,16.1,1025.2,7.2
38483,2019-09-20 12:00:00,660.0,2517,315.0,22000.0,16046.5,16.65,1025.3,7.2
38484,2019-09-20 13:00:00,663.0,2517,310.0,22000.0,16093.0,18.9,1025.1,6.7
38485,2019-09-20 14:00:00,673.5,2517,300.0,7620.0,16093.0,20.6,1024.6,7.2
38486,2019-09-20 15:00:00,675.5,2517,300.0,7620.0,16046.5,21.7,1024.15,7.2
38487,2019-09-20 16:00:00,645.5,2517,320.0,7620.0,16093.0,23.9,1023.0,7.8
38488,2019-09-20 17:00:00,561.0,2517,290.0,7620.0,16093.0,24.4,1022.2,6.1
38489,2019-09-20 18:00:00,527.5,2517,265.0,7620.0,16046.5,25.0,1021.85,5.55
38490,2019-09-20 19:00:00,514.5,2517,280.0,7620.0,16093.0,26.0,9999.9,6.0
38491,2019-09-20 20:00:00,478.0,2517,260.0,7620.0,16093.0,25.0,9999.9,5.0
38492,2019-09-20 21:00:00,460.5,2517,275.0,22000.0,16046.5,25.5,9999.9,5.5
38493,2019-09-20 22:00:00,448.5,2517,280.0,22000.0,16093.0,26.0,9999.9,6.0
38494,2019-09-20 23:00:00,466.5,2517,270.0,22000.0,16093.0,26.0,9999.9,6.0
38495,2019-09-21 00:00:00,457.0,2517,275.0,22000.0,16046.5,26.0,9999.9,5.5
38496,2019-09-21 01:00:00,404.0,2517,280.0,22000.0,16093.0,26.0,9999.9,6.0
38497,2019-09-21 02:00:00,384.5,2517,280.0,22000.0,16093.0,26.0,9999.9,6.0
38498,2019-09-21 03:00:00,362.0,2517,280.0,22000.0,16046.5,23.5,9999.9,9.0
38499,2019-09-21 04:00:00,347.0,2517,280.0,22000.0,16093.0,21.0,9999.9,12.0
38500,2019-09-21 05:00:00,340.0,2517,300.0,22000.0,16093.0,19.0,9999.9,11.0
38501,2019-09-21 06:00:00,363.5,2517,300.0,22000.0,16046.5,18.5,9999.9,11.5
38502,2019-09-21 07:00:00,373.5,2517,270.0,22000.0,16093.0,18.0,9999.9,12.0
38503,2019-09-21 08:00:00,390.5,2517,310.0,22000.0,16093.0,18.0,9999.9,12.0
38504,2019-09-21 09:00:00,426.0,2517,,22000.0,16093.0,17.0,9999.9,12.0
38505,2019-09-21 10:00:00,427.5,2517,,22000.0,16093.0,20.0,9999.9,12.0
38506,2019-09-21 11:00:00,426.0,2517,330.0,22000.0,16093.0,19.0,9999.9,12.0
38507,2019-09-21 12:00:00,434.5,2517,330.0,22000.0,16046.5,19.5,9999.9,12.0
38508,2019-09-21 13:00:00,429.5,2517,,22000.0,16093.0,21.0,9999.9,12.0
38509,2019-09-21 14:00:00,433.5,2517,,7620.0,16093.0,23.0,9999.9,12.0
38510,2019-09-21 15:00:00,433.5,2517,,7620.0,16046.5,24.0,9999.9,12.0
38511,2019-09-21 16:00:00,429.0,2517,,7620.0,16093.0,28.3,1023.2,19.4
38512,2019-09-21 17:00:00,419.5,2517,80.0,7620.0,16093.0,28.9,1021.8,9.4
38513,2019-09-21 18:00:00,393.0,2517,200.0,22000.0,16046.5,29.15,1021.55,7.75
38514,2019-09-21 19:00:00,382.0,2517,50.0,22000.0,16093.0,28.9,1021.1,9.4
38515,2019-09-21 20:00:00,382.5,2517,40.0,22000.0,16093.0,28.9,1020.8,7.8
38516,2019-09-21 21:00:00,384.5,2517,105.0,22000.0,16046.5,28.6,1020.8,8.6
38517,2019-09-21 22:00:00,380.5,2517,180.0,22000.0,16093.0,25.0,1020.9,14.4
38518,2019-09-21 23:00:00,324.5,2517,170.0,22000.0,16093.0,23.9,1021.2,14.4
38519,2019-09-22 00:00:00,283.0,2517,175.0,22000.0,16046.5,23.6,1021.3,15.0
38520,2019-09-22 01:00:00,270.5,2517,200.0,22000.0,16093.0,23.3,1021.5,15.6
38521,2019-09-22 02:00:00,266.5,2517,210.0,22000.0,16093.0,23.3,1021.6,15.6
38522,2019-09-22 03:00:00,267.0,2517,215.0,22000.0,16046.5,23.05,1021.65,15.3
38523,2019-09-22 04:00:00,266.5,2517,200.0,22000.0,16093.0,22.2,5510.65,14.4
38524,2019-09-22 05:00:00,273.0,2517,,22000.0,16093.0,21.7,1021.3,14.4
38525,2019-09-22 06:00:00,283.5,2517,210.0,22000.0,16046.5,21.7,1021.3,14.4
38526,2019-09-22 07:00:00,338.5,2517,210.0,22000.0,16093.0,21.1,1021.0,13.9
38527,2019-09-22 08:00:00,392.5,2517,200.0,22000.0,16093.0,21.1,1021.0,13.9
38528,2019-09-22 09:00:00,390.0,2517,200.0,22000.0,16046.5,20.85,1021.0,13.9
38529,2019-09-22 10:00:00,398.5,2517,,22000.0,16093.0,20.6,1021.0,13.9
38530,2019-09-22 11:00:00,411.5,2517,210.0,22000.0,16093.0,21.1,1021.5,14.4
38531,2019-09-22 12:00:00,420.0,2517,210.0,22000.0,16046.5,21.95,1021.55,14.7
38532,2019-09-22 13:00:00,422.5,2517,,22000.0,16093.0,25.0,1021.3,15.0
38533,2019-09-22 14:00:00,423.5,2517,230.0,22000.0,16093.0,27.8,1020.6,14.4
38534,2019-09-22 15:00:00,426.5,2517,200.0,22000.0,16046.5,28.6,1020.4,14.15
38535,2019-09-22 16:00:00,423.5,2517,190.0,22000.0,16093.0,29.4,1019.7,14.4
38536,2019-09-22 17:00:00,415.0,2517,160.0,22000.0,16093.0,28.9,1019.1,16.7
38537,2019-09-22 18:00:00,398.5,2517,160.0,22000.0,16046.5,29.15,1018.75,15.85
38538,2019-09-22 19:00:00,391.0,2517,160.0,22000.0,16093.0,28.9,1017.6,15.0
38539,2019-09-22 20:00:00,393.5,2517,160.0,7620.0,16093.0,28.3,1017.2,15.6
38540,2019-09-22 21:00:00,386.0,2517,160.0,7620.0,16046.5,27.75,1016.9,16.15
38541,2019-09-22 22:00:00,384.5,2517,190.0,7620.0,16093.0,26.1,1016.5,17.8
38542,2019-09-22 23:00:00,369.0,2517,190.0,22000.0,16093.0,25.6,1016.7,18.3
38543,2019-09-23 00:00:00,282.0,2517,195.0,14810.0,16046.5,25.85,1016.65,18.3
38544,2019-09-23 01:00:00,282.0,2517,200.0,22000.0,16093.0,26.1,1016.4,17.2
38545,2019-09-23 02:00:00,284.0,2517,210.0,22000.0,16093.0,26.1,1016.2,16.1
38546,2019-09-23 03:00:00,284.0,2517,210.0,22000.0,16046.5,25.85,1015.95,16.4
38547,2019-09-23 04:00:00,293.5,2517,220.0,22000.0,16093.0,25.0,5507.55,17.2
38548,2019-09-23 05:00:00,447.0,2517,210.0,22000.0,16093.0,25.0,1014.8,17.2
38549,2019-09-23 06:00:00,527.0,2517,210.0,22000.0,16046.5,24.45,1014.4,17.5
38550,2019-09-23 07:00:00,629.0,2517,220.0,22000.0,16093.0,23.3,1013.8,17.8
38551,2019-09-23 08:00:00,702.0,2517,210.0,22000.0,16093.0,23.3,1013.4,17.8
38552,2019-09-23 09:00:00,771.5,2517,200.0,22000.0,16046.5,23.05,1013.4,17.8
38553,2019-09-23 10:00:00,789.0,2517,210.0,22000.0,16093.0,22.2,1013.4,17.8
38554,2019-09-23 11:00:00,797.0,2517,220.0,7620.0,16093.0,22.8,1013.3,17.8
38555,2019-09-23 12:00:00,821.5,2517,215.0,7620.0,16046.5,23.05,1013.2,18.05
38556,2019-09-23 13:00:00,823.5,2517,200.0,7620.0,16093.0,25.0,1012.6,18.3
38557,2019-09-23 14:00:00,829.5,2517,200.0,7620.0,16093.0,26.7,1012.2,18.3
38558,2019-09-23 15:00:00,826.0,2517,205.0,22000.0,16046.5,27.5,1011.8,18.3
38559,2019-09-23 16:00:00,800.0,2517,,22000.0,16093.0,30.6,1010.5,17.8
38560,2019-09-23 17:00:00,671.5,2517,210.0,22000.0,16093.0,31.1,1009.7,17.2
38561,2019-09-23 18:00:00,589.0,2517,205.0,22000.0,16046.5,31.65,1009.2,17.5
38562,2019-09-23 19:00:00,559.5,2517,150.0,7620.0,16093.0,31.1,1007.8,18.3
38563,2019-09-23 20:00:00,522.5,2517,160.0,7620.0,16093.0,30.6,1007.3,18.3
38564,2019-09-23 21:00:00,465.0,2517,170.0,7620.0,16046.5,30.3,1007.15,18.3
38565,2019-09-23 22:00:00,432.5,2517,200.0,2591.0,16093.0,31.1,1006.8,15.0
38566,2019-09-23 23:00:00,394.5,2517,180.0,2743.0,16093.0,29.4,1006.8,17.2
38567,2019-09-24 00:00:00,320.0,2517,225.0,2438.0,16046.5,29.7,1006.85,16.1
38568,2019-09-24 01:00:00,311.5,2517,260.0,2438.0,16093.0,28.9,1007.1,15.6
38569,2019-09-24 02:00:00,308.0,2517,260.0,3658.0,16093.0,28.3,1007.2,16.1
38570,2019-09-24 03:00:00,306.0,2517,280.0,2134.0,16046.5,27.2,1007.25,16.95
38571,2019-09-24 04:00:00,308.0,2517,300.0,2134.0,14484.0,23.9,5503.55,18.9
38572,2019-09-24 05:00:00,412.0,2517,300.0,3353.0,16093.0,23.3,1007.3,14.4
38573,2019-09-24 06:00:00,479.5,2517,300.0,22000.0,16046.5,23.05,1007.3,14.4
38574,2019-09-24 07:00:00,574.5,2517,300.0,22000.0,16093.0,21.7,1007.4,14.4
38575,2019-09-24 08:00:00,633.5,2517,300.0,22000.0,16093.0,21.7,1007.6,14.4
38576,2019-09-24 09:00:00,763.0,2517,300.0,22000.0,16046.5,21.4,1007.85,14.15
38577,2019-09-24 10:00:00,789.5,2517,300.0,22000.0,16093.0,20.6,1008.7,13.3
38578,2019-09-24 11:00:00,794.5,2517,290.0,22000.0,16093.0,21.1,1009.0,13.9
38579,2019-09-24 12:00:00,810.5,2517,290.0,22000.0,16046.5,21.4,1009.2,13.05
38580,2019-09-24 13:00:00,807.0,2517,290.0,22000.0,16093.0,21.7,1009.7,11.7
38581,2019-09-24 14:00:00,779.0,2517,280.0,22000.0,16093.0,22.8,1009.4,11.7
38582,2019-09-24 15:00:00,764.5,2517,295.0,11716.5,16046.5,22.8,1009.15,11.7
38583,2019-09-24 16:00:00,757.0,2517,310.0,1524.0,16093.0,23.3,1008.7,11.1
38584,2019-09-24 17:00:00,660.5,2517,290.0,1676.0,16093.0,24.4,1008.2,10.0
38585,2019-09-24 18:00:00,589.5,2517,295.0,1676.0,16046.5,24.15,1008.2,9.7
38586,2019-09-24 19:00:00,515.5,2517,300.0,1829.0,16093.0,24.4,1008.0,10.0
38587,2019-09-24 20:00:00,449.5,2517,300.0,1829.0,16093.0,24.4,1008.0,10.0
38588,2019-09-24 21:00:00,422.5,2517,310.0,22000.0,16046.5,24.15,1008.4,10.3
38589,2019-09-24 22:00:00,404.5,2517,340.0,2134.0,16093.0,22.8,1009.5,8.3
38590,2019-09-24 23:00:00,370.5,2517,330.0,22000.0,16093.0,22.2,1010.1,8.9
38591,2019-09-25 00:00:00,298.25,2517,330.0,12219.0,16046.5,21.95,1010.65,8.6
38592,2019-09-25 01:00:00,284.5,2517,340.0,22000.0,16093.0,20.6,1011.6,8.9
38593,2019-09-25 02:00:00,283.5,2517,320.0,22000.0,16093.0,20.0,1011.9,8.9
38594,2019-09-25 03:00:00,276.5,2517,320.0,22000.0,16046.5,19.7,1011.8,8.9
38595,2019-09-25 04:00:00,284.0,2517,320.0,22000.0,16093.0,19.4,5505.6,8.9
38596,2019-09-25 05:00:00,386.5,2517,290.0,22000.0,16093.0,18.9,1011.0,8.9
38597,2019-09-25 06:00:00,429.0,2517,290.0,22000.0,16046.5,18.6,1010.9,8.9
38598,2019-09-25 07:00:00,555.5,2517,300.0,22000.0,16093.0,17.8,1011.1,9.4
38599,2019-09-25 08:00:00,605.0,2517,310.0,22000.0,16093.0,17.8,1011.9,10.0
38600,2019-09-25 09:00:00,666.5,2517,305.0,22000.0,16046.5,17.5,1012.15,10.0
38601,2019-09-25 10:00:00,693.5,2517,20.0,22000.0,16093.0,16.7,1012.6,9.4
38602,2019-09-25 11:00:00,703.5,2517,350.0,22000.0,16093.0,17.8,1013.2,10.0
38603,2019-09-25 12:00:00,718.0,2517,340.0,22000.0,16046.5,18.35,1013.15,10.0
38604,2019-09-25 13:00:00,725.0,2517,330.0,22000.0,16093.0,20.0,1013.1,9.4
38605,2019-09-25 14:00:00,728.0,2517,330.0,22000.0,16093.0,21.7,1012.8,9.4
38606,2019-09-25 15:00:00,726.5,2517,295.0,22000.0,16046.5,22.8,1012.6,8.85
38607,2019-09-25 16:00:00,712.0,2517,320.0,22000.0,16093.0,23.9,1011.6,9.4
38608,2019-09-25 17:00:00,612.0,2517,,22000.0,16093.0,25.0,1010.7,8.9
38609,2019-09-25 18:00:00,540.5,2517,260.0,22000.0,16046.5,25.55,1010.3,8.05
38610,2019-09-25 19:00:00,506.5,2517,250.0,22000.0,16093.0,25.6,1009.6,8.3
38611,2019-09-25 20:00:00,453.0,2517,260.0,22000.0,16093.0,26.1,1009.5,8.9
38612,2019-09-25 21:00:00,403.0,2517,255.0,22000.0,16046.5,26.1,1009.6,8.9
38613,2019-09-25 22:00:00,397.0,2517,200.0,22000.0,16093.0,22.8,1010.0,12.8
38614,2019-09-25 23:00:00,301.0,2517,180.0,22000.0,16093.0,22.2,1010.3,13.3
38615,2019-09-26 00:00:00,275.5,2517,180.0,22000.0,16046.5,22.2,1010.35,14.15
38616,2019-09-26 01:00:00,264.5,2517,190.0,22000.0,16093.0,21.7,1010.8,16.1
38617,2019-09-26 02:00:00,266.5,2517,190.0,22000.0,16093.0,21.7,1011.0,15.0
38618,2019-09-26 03:00:00,262.5,2517,190.0,22000.0,16046.5,21.7,1011.0,14.45
38619,2019-09-26 04:00:00,266.5,2517,220.0,22000.0,16093.0,21.7,5505.3,10.6
38620,2019-09-26 05:00:00,275.0,2517,220.0,22000.0,16093.0,21.1,1010.8,10.6
38621,2019-09-26 06:00:00,350.0,2517,220.0,22000.0,16046.5,20.85,1010.7,11.4
38622,2019-09-26 07:00:00,555.5,2517,210.0,22000.0,16093.0,20.0,1010.1,12.8
38623,2019-09-26 08:00:00,612.5,2517,220.0,22000.0,16093.0,19.4,1010.1,12.8
38624,2019-09-26 09:00:00,684.5,2517,210.0,22000.0,16046.5,19.4,1010.0,12.8
38625,2019-09-26 10:00:00,732.0,2517,200.0,22000.0,16093.0,19.4,1010.1,12.8
38626,2019-09-26 11:00:00,740.0,2517,210.0,22000.0,16093.0,20.6,1009.9,12.8
38627,2019-09-26 12:00:00,754.0,2517,220.0,22000.0,16046.5,21.4,1009.9,13.35
38628,2019-09-26 13:00:00,771.5,2517,200.0,22000.0,16093.0,23.3,1010.3,15.6
38629,2019-09-26 14:00:00,789.0,2517,210.0,22000.0,16093.0,25.0,1008.7,15.6
38630,2019-09-26 15:00:00,772.0,2517,190.0,22000.0,16046.5,25.55,1008.4,15.85
38631,2019-09-26 16:00:00,722.0,2517,180.0,22000.0,16093.0,26.7,1007.5,17.8
38632,2019-09-26 17:00:00,582.5,2517,170.0,7620.0,16093.0,27.8,1006.9,18.3
38633,2019-09-26 18:00:00,507.5,2517,165.0,3048.0,16046.5,26.95,1006.8,18.6
38634,2019-09-26 19:00:00,490.5,2517,330.0,1463.5,16093.0,24.7,5503.4,15.3
38635,2019-09-26 20:00:00,448.5,2517,340.0,1494.0,16093.0,21.1,1008.4,16.1
38636,2019-09-26 21:00:00,393.0,2517,340.0,2743.0,16046.5,20.85,1008.7,15.85
38637,2019-09-26 22:00:00,392.5,2517,340.0,3048.0,16093.0,20.0,1009.2,15.0
38638,2019-09-26 23:00:00,315.5,2517,360.0,22000.0,16093.0,20.0,1010.8,15.0
38639,2019-09-27 00:00:00,293.5,2517,350.0,22000.0,16046.5,19.7,1011.45,14.45
38640,2019-09-27 01:00:00,288.5,2517,340.0,22000.0,16093.0,20.0,1013.0,13.9
38641,2019-09-27 02:00:00,280.5,2517,340.0,22000.0,16093.0,20.0,1013.9,13.9
